clientid,region,branch,client_gender,income,vehicle_production_year,vehicle_initial_assessment_value,age,had_car_loan,had_other_loans,loan_type,loan_initial_term,loan_initial_amount,loan_to_value_ratio,annual_percentage_rate,monthly_interest_rate,client_type,ratio
201,region 6,branch 6,male,1440,2008,8160,26.0,1,0,leaseback,54,5760,0.705882352941177,36.8819061115596,3.374,default,0.0277777777777778
202,region 5,branch 6,male,1728,2012,13920,35.0,0,0,leaseback,54,9600,0.689655172413793,35.7033241658998,3.374,default,0.0277777777777778
203,region 5,branch 6,male,2400,2006,14400,31.0,1,0,leaseback,180,11520,0.8,29.7751178367599,2.6710832771,default,0.025
204,region 3,branch 2,male,1200,1998,4800,30.0,1,1,leaseback,126,3840,0.8,29.0891428922335,2.5305,default,0.0238095238095238
205,region 5,branch 6,male,0,2000,24000,46.0,1,0,leaseback,72,13440,0.56,29.9459682230836,2.5305,default,0.0208333333333333
206,region 6,branch 2,male,1200,2003,12000,31.0,0,0,leaseback,90,10080,0.84,36.6530474100285,3.374,default,0.0166666666666667
207,region 6,branch 2,male,0,2003,13920,50.0,0,0,leaseback,90,9600,0.689655172413793,34.950174499016,3.374,default,0.0166666666666667
208,region 5,branch 6,female,1920,2006,12000,39.0,1,0,leaseback,126,9600,0.8,35.9062830584576,3.374,default,0.0119047619047619
209,region 6,branch 5,male,1200,2007,13440,32.0,0,0,leaseback,54,4800,0.357142857142857,36.3936550748168,3.374,default,0.0
210,region 5,branch 5,male,720,2003,8640,54.0,0,0,leaseback,72,6240,0.722222222222222,34.8783154312774,3.374,default,0.0
211,region 7,branch 7,male,0,1998,5508,47.0,0,1,leaseback,72,4320,0.784313725490196,32.72428323739,2.6710832771,default,
212,region 5,branch 5,male,0,2007,8160,42.0,0,1,leaseback,72,7200,0.882352941176471,29.5448604055513,2.6710832771,default,
213,region 1,branch 2,female,0,2000,6720,40.0,0,1,leaseback,54,3840,0.571428571428571,34.3782606478957,2.6710832771,default,
214,region 5,branch 2,male,768,2004,15360,30.0,0,1,leaseback,90,12000,0.78125,32.6525266033527,2.6710832771,default,
215,region 7,branch 7,male,960,2001,11520,32.0,0,1,leaseback,90,6720,0.583333333333333,33.2692036422744,2.6710832771,default,
216,region 5,branch 2,male,1680,2007,24000,48.0,1,1,leasing,54,13920,0.58,29.4171548730539,2.6710832771,default,
217,region 5,branch 6,female,1440,2007,6720,46.0,1,0,leaseback,54,5760,0.857142857142857,29.4861309425993,2.6710832771,default,
218,region 6,branch 6,male,1440,2008,8160,30.0,1,1,leaseback,180,7200,0.882352941176471,29.6666095890901,2.6710832771,default,
219,region 6,branch 2,female,1920,2004,15840,28.0,0,1,leaseback,90,7200,0.454545454545455,32.619207964211,2.6710832771,default,
220,region 7,branch 7,male,960,2002,9120,35.0,0,0,leaseback,54,3360,0.368421052631579,33.7716414203195,2.6710832771,default,
221,region 6,branch 6,male,3840,2016,18240,45.0,1,1,leaseback,90,12000,0.657894736842105,30.0705740913385,2.6710832771,default,
222,region 8,branch 2,male,1440,1994,6240,38.0,0,1,leaseback,54,5040,0.807692307692308,34.4210439650172,2.6710832771,default,
223,region 5,branch 2,male,0,1999,5760,42.0,1,1,leasing,90,4320,0.75,30.6680277481292,2.6710832771,default,
224,region 5,branch 2,male,1440,2005,12000,40.0,0,1,leaseback,90,9600,0.8,33.440492149527,2.6710832771,default,
225,region 8,branch 6,male,1920,1998,8640,42.0,0,1,leaseback,90,6720,0.777777777777778,32.3081793265003,2.6710832771,default,
226,region 6,branch 2,male,0,1998,4800,55.0,0,1,leasing,90,4320,0.9,32.6698532776171,2.6710832771,default,
227,region 9,branch 4,male,2400,2007,17760,42.0,0,1,leaseback,90,13440,0.756756756756757,32.2053188588856,2.6710832771,default,
228,region 10,branch 5,male,720,1999,7680,37.0,1,1,leaseback,36,6912,0.9,31.1204287170172,2.6710832771,default,
229,region 5,branch 5,male,960,2003,8160,32.0,1,1,leaseback,90,7200,0.882352941176471,30.5041099878601,2.6710832771,default,
230,region 2,branch 5,male,0,1999,5280,43.0,0,1,leaseback,54,2880,0.545454545454545,32.7445296747172,2.6710832771,default,
231,region 7,branch 7,male,2400,2000,9600,42.0,0,1,leasing,54,7680,0.8,32.8440878043794,2.6710832771,default,
232,region 6,branch 2,female,0,2005,16800,58.0,0,1,leaseback,90,12000,0.714285714285714,31.8986516493343,2.6710832771,default,
233,region 6,branch 5,male,672,2000,7200,57.0,0,1,leasing,54,6480,0.9,33.5713129267558,2.6710832771,default,
234,region 6,branch 6,male,1680,2005,16800,42.0,1,0,leaseback,72,10080,0.6,33.5597758114772,2.6710832771,default,
235,region 9,branch 4,male,960,1999,3840,27.0,0,1,leasing,54,2640,0.6875,33.6545558769538,2.6710832771,default,
236,region 5,branch 5,male,0,2000,5280,25.0,0,1,leaseback,36,2880,0.545454545454545,36.8688369505685,2.6710832771,default,
237,region 1,branch 2,male,662,1999,5760,27.0,1,1,leaseback,90,4320,0.75,31.7302008219283,2.6710832771,default,
238,region 5,branch 5,male,0,2010,7200,39.0,1,1,leasing,90,6240,0.866666666666667,29.2593121102365,2.6710832771,default,
239,region 9,branch 4,male,1920,2003,10320,46.0,1,1,leaseback,90,8160,0.790697674418605,31.7342464013254,2.6710832771,default,
240,region 6,branch 2,male,2040,2008,15840,37.0,0,1,leaseback,54,12000,0.757575757575758,33.5167649303515,2.6710832771,default,
241,region 5,branch 5,male,864,1998,5280,63.0,0,1,leaseback,54,4320,0.818181818181818,32.9204305818755,2.6710832771,default,
242,region 6,branch 5,male,2880,2011,16800,35.0,0,0,leaseback,90,13440,0.8,32.3939698311956,2.6710832771,default,
243,region 6,branch 2,male,2880,2005,9600,34.0,0,1,leasing,36,7680,0.8,36.2432322377753,2.6710832771,default,
244,region 2,branch 5,male,864,2006,7968,28.0,0,1,leasing,126,7171,0.9,31.1263388279715,2.6710832771,default,
245,region 3,branch 6,female,960,2006,27360,41.0,0,1,leaseback,72,13440,0.491228070175439,31.6679514678168,2.6710832771,default,
246,region 6,branch 6,male,2880,2004,6720,25.0,0,0,leaseback,90,6000,0.892857142857143,31.9429602415204,2.6710832771,default,
247,region 6,branch 2,female,720,2006,31200,30.0,1,1,leasing,180,24000,0.769230769230769,29.9297645723545,2.6710832771,default,
248,region 6,branch 5,female,864,2002,10080,41.0,0,1,leaseback,126,8064,0.8,32.2225442088091,2.6710832771,default,
249,region 6,branch 6,male,0,1999,5280,47.0,1,1,leasing,72,4752,0.9,29.9423328181666,2.6710832771,default,
250,region 5,branch 5,female,1440,2001,9600,38.0,0,1,leaseback,36,7680,0.8,34.98472772784,2.6710832771,default,
251,region 2,branch 5,male,864,1998,5280,28.0,0,1,leaseback,36,3360,0.636363636363636,34.7914821402916,2.6710832771,default,
252,region 6,branch 5,male,864,1999,6720,35.0,0,1,leaseback,90,5280,0.785714285714286,32.5196713290486,2.6710832771,default,
253,region 6,branch 5,female,1200,2010,17280,39.0,0,1,leaseback,54,13440,0.777777777777778,34.9691788836034,2.6710832771,default,
254,region 7,branch 7,male,960,2011,14880,48.0,0,0,leaseback,180,7200,0.483870967741935,32.1933494448862,2.6710832771,default,
255,region 7,branch 7,male,720,1997,10560,22.0,0,1,leaseback,90,8160,0.772727272727273,31.9815398625216,2.6710832771,default,
256,region 7,branch 7,male,1440,2000,6720,24.0,1,1,leaseback,36,6048,0.9,29.0408654594363,2.6710832771,default,
257,region 9,branch 4,male,960,1998,4320,36.0,1,1,leaseback,45,3360,0.777777777777778,34.2219706155495,2.6710832771,default,
258,region 10,branch 5,male,542,1999,5280,35.0,0,1,leaseback,54,4752,0.9,33.7942336211844,2.6710832771,default,
259,region 7,branch 7,male,624,2005,2880,22.0,0,1,leaseback,90,2592,0.9,32.8185663350907,2.6710832771,default,
260,region 7,branch 7,male,960,2011,18240,30.0,0,1,leaseback,180,14304,0.784210526315789,32.1159750362899,2.6710832771,default,
261,region 5,branch 2,female,720,1999,5280,51.0,0,1,leaseback,33,2880,0.545454545454545,35.6031780087872,2.6710832771,default,
262,region 7,branch 7,male,960,2001,4800,62.0,0,1,leasing,36,4320,0.9,31.4088320551156,2.6710832771,default,
263,region 5,branch 5,male,1200,1999,5376,30.0,0,1,leasing,36,4800,0.892857142857143,36.0939749131974,3.374,default,
264,region 6,branch 6,male,1056,2005,9600,26.0,1,1,leaseback,54,2400,0.25,37.0764894685892,3.374,default,
265,region 2,branch 5,male,0,2001,8160,29.0,0,0,leaseback,72,6528,0.8,36.459350472805,3.374,default,
266,region 3,branch 2,female,1680,2003,13920,34.0,1,1,leasing,54,8640,0.620689655172414,30.1290831378293,2.5305,default,
267,region 6,branch 6,male,0,1998,11040,44.0,0,1,leasing,54,8640,0.782608695652174,33.0030379099152,3.374,default,
268,region 6,branch 5,male,960,2001,5280,30.0,1,1,leaseback,36,4224,0.8,27.6981793435501,2.5305,default,
269,region 5,branch 5,male,1920,2007,8640,34.0,0,0,leaseback,90,4320,0.5,35.7511723719295,3.374,default,
270,region 6,branch 5,male,720,2007,7920,66.0,0,0,leaseback,54,6240,0.787878787878788,36.1516377292371,3.374,default,
271,region 7,branch 7,male,720,1995,4800,28.0,1,1,leaseback,36,3840,0.8,28.7609005167481,2.5305,default,
272,region 6,branch 2,male,1200,2001,7200,32.0,0,0,leaseback,36,4320,0.6,36.946611119904,3.374,default,
273,region 9,branch 4,male,1440,2001,6240,39.0,0,0,leaseback,50,4800,0.769230769230769,37.2857005534956,3.374,default,
274,region 5,branch 5,female,0,1998,4800,52.0,0,1,leaseback,54,3840,0.8,29.5961164811126,2.5305,default,
275,region 6,branch 6,male,0,1999,5280,27.0,0,1,leaseback,54,3840,0.727272727272727,37.1599330784203,3.374,default,
276,region 5,branch 6,male,576,1996,2880,21.0,0,1,leaseback,54,1920,0.666666666666667,34.9271098174161,3.374,default,
277,region 7,branch 7,male,1920,2001,12000,49.0,0,1,leaseback,90,9600,0.8,35.1667431832442,3.374,default,
278,region 7,branch 7,male,648,1994,2880,50.0,0,0,leaseback,90,2160,0.75,35.6608233358038,3.374,default,
279,region 6,branch 5,male,960,1994,5280,42.0,1,1,leaseback,126,3840,0.727272727272727,35.6616276842501,3.374,default,
280,region 6,branch 5,male,960,2000,6240,39.0,0,0,leaseback,36,4800,0.769230769230769,36.7828208064973,3.374,default,
281,region 5,branch 6,male,2160,2009,10560,36.0,0,1,leaseback,90,8160,0.772727272727273,36.2113314356337,3.374,default,
282,region 6,branch 5,male,1440,2000,6240,42.0,1,1,leaseback,54,5616,0.9,36.9894482772347,3.374,default,
283,region 9,branch 4,male,1440,2000,13440,33.0,0,1,leaseback,72,10752,0.8,35.5763307755299,3.374,default,
284,region 7,branch 7,male,0,1999,5760,26.0,0,0,leaseback,90,3456,0.6,34.980493527463,3.374,default,
285,region 1,branch 5,male,0,1995,6720,26.0,0,0,leaseback,72,6048,0.9,35.7897214211268,3.374,default,
286,region 6,branch 2,male,0,2005,14400,40.0,0,0,leaseback,90,9600,0.666666666666667,35.7528047275347,3.374,default,
287,region 3,branch 7,male,2400,2008,19680,54.0,0,1,leasing,126,15744,0.8,36.080892915332,3.374,default,
288,region 6,branch 6,male,720,1999,5760,64.0,0,0,leasing,54,4320,0.75,37.0322428125667,3.374,default,
289,region 3,branch 2,male,0,2004,8160,44.0,0,1,leaseback,54,2880,0.352941176470588,36.9166781267404,3.374,default,
290,region 7,branch 7,male,0,2004,8640,55.0,0,1,leaseback,126,6912,0.8,36.1215866966526,3.374,default,
291,region 2,branch 2,male,720,1998,2880,32.0,0,1,leaseback,126,1680,0.583333333333333,36.8152305011778,3.374,default,
292,region 7,branch 7,male,1200,1997,6240,40.0,0,1,leaseback,54,3744,0.6,36.1333990926947,3.374,default,
293,region 5,branch 5,male,0,2004,7680,32.0,1,1,leaseback,54,5760,0.75,28.6085141363859,2.5305,default,
294,region 5,branch 5,male,1200,1998,4320,32.0,0,1,leaseback,54,3360,0.777777777777778,37.1898869443165,3.374,default,
295,region 8,branch 6,female,1200,2005,7200,29.0,0,1,leaseback,54,4320,0.6,37.1366533465999,3.374,default,
296,region 5,branch 6,female,1440,2004,12000,33.0,0,1,leasing,90,9600,0.8,36.8864132433272,3.374,default,
297,region 3,branch 5,male,960,2010,9120,30.0,0,0,leaseback,54,7200,0.789473684210526,37.0622932418998,3.374,default,
298,region 6,branch 5,male,0,2008,8160,26.0,1,1,leaseback,126,7200,0.882352941176471,28.584737582783,2.5305,default,
299,region 6,branch 6,male,0,1997,3360,35.0,0,1,leaseback,54,2160,0.642857142857143,35.6787702721055,3.374,default,
300,region 6,branch 5,male,1200,2013,16320,25.0,0,0,leaseback,54,7200,0.441176470588235,35.4294852378026,3.374,default,
301,region 5,branch 5,male,1200,1999,5760,31.0,0,0,leaseback,54,3840,0.666666666666667,36.4346944005839,3.374,default,
302,region 6,branch 2,male,1440,1994,5760,35.0,0,1,leaseback,90,2400,0.416666666666667,36.0057734449318,3.374,default,
303,region 8,branch 2,male,1920,1993,5760,44.0,0,1,leaseback,90,2880,0.5,36.4173817713195,3.374,default,
304,region 9,branch 4,male,576,1999,6720,38.0,0,0,leaseback,90,4800,0.714285714285714,36.7172825430901,3.374,default,
305,region 10,branch 1,male,1200,2005,9600,57.0,0,0,leasing,54,7680,0.8,34.8289711174321,3.374,default,
306,region 10,branch 1,male,0,2003,7200,28.0,0,0,leasing,54,6480,0.9,35.2421698485691,3.374,default,
307,region 8,branch 6,female,432,2002,4320,21.0,0,0,leaseback,90,1920,0.444444444444444,35.9908415888145,3.374,default,
308,region 9,branch 4,male,720,1995,7200,49.0,0,0,leaseback,54,4800,0.666666666666667,36.2913189580516,3.374,default,
309,region 3,branch 2,male,0,2008,3840,64.0,0,0,leaseback,54,3360,0.875,37.3999008317528,3.374,default,
310,region 6,branch 6,female,0,2007,11520,34.0,0,0,leaseback,54,7200,0.625,36.9580977942258,3.374,default,
311,region 6,branch 5,male,1440,2002,6720,26.0,1,0,leaseback,54,5280,0.785714285714286,27.2005673450142,2.5305,default,
312,region 10,branch 1,male,1440,1999,6624,41.0,0,0,leaseback,54,5280,0.797101449275362,36.3787367542768,3.374,default,
313,region 5,branch 5,male,1680,2009,19200,43.0,1,1,leasing,90,14400,0.75,36.2559338139941,3.374,default,
314,region 8,branch 5,female,864,1998,8160,29.0,0,0,leaseback,54,5760,0.705882352941177,37.1947354486704,3.374,default,
315,region 3,branch 2,male,0,1999,6720,31.0,0,0,leaseback,90,4800,0.714285714285714,36.1105589002721,3.374,default,
316,region 6,branch 2,male,0,2003,6720,27.0,0,0,leaseback,72,3360,0.5,37.2491042018002,3.374,default,
317,region 6,branch 6,male,1200,2006,9600,52.0,0,0,leaseback,72,5280,0.55,37.0886724643568,3.374,default,
318,region 9,branch 4,male,720,1995,2880,45.0,0,0,leaseback,54,2304,0.8,37.8287726670267,3.374,default,
319,region 6,branch 6,male,0,2004,6720,27.0,0,0,leaseback,54,5280,0.785714285714286,37.8413068027937,3.374,default,
320,region 6,branch 2,male,0,1998,5760,31.0,0,0,leasing,90,4560,0.791666666666667,35.6703098131464,3.374,default,
321,region 6,branch 5,male,1440,1998,4800,67.0,0,0,leaseback,90,3840,0.8,29.1667464771191,2.5305,default,
322,region 7,branch 5,male,0,1998,5136,22.0,0,0,leaseback,54,4080,0.794392523364486,37.1476065843717,3.374,default,
323,region 5,branch 6,male,0,1995,10320,41.0,1,0,leaseback,72,9120,0.883720930232558,37.2100170881417,3.374,default,
324,region 6,branch 6,male,1440,2005,8304,32.0,0,0,leasing,72,6480,0.780346820809249,37.1525234339348,3.374,default,
325,region 6,branch 5,male,1200,1994,5760,55.0,0,0,leaseback,54,4560,0.791666666666667,36.096062988508,3.374,default,
326,region 6,branch 5,male,0,2000,7920,58.0,0,0,leasing,90,6240,0.787878787878788,36.0080303518038,3.374,default,
327,region 9,branch 4,male,1440,1998,7680,31.0,0,0,leaseback,54,5760,0.75,38.2568310752377,3.374,default,
328,region 9,branch 4,male,2400,1999,7200,43.0,0,0,leasing,72,5760,0.8,37.5176299395928,3.374,default,
329,region 4,branch 5,male,1200,1999,9360,25.0,1,0,leaseback,90,7920,0.846153846153846,29.7695871343468,2.5305,default,
330,region 6,branch 6,male,0,2001,6960,30.0,1,0,leasing,54,5760,0.827586206896552,34.6657059267084,3.374,default,
331,region 7,branch 7,male,960,1999,5280,26.0,0,0,leasing,54,4320,0.818181818181818,36.824298159952,3.374,default,
332,region 2,branch 5,male,720,2003,6960,28.0,0,0,leasing,72,4800,0.689655172413793,36.1546899200782,3.374,default,
333,region 6,branch 6,male,1440,1999,5760,25.0,0,0,leaseback,90,4560,0.791666666666667,35.2308807194979,3.374,default,
334,region 9,branch 4,male,1200,2007,4320,33.0,0,0,leaseback,108,3360,0.777777777777778,36.582859565329,3.374,default,
335,region 6,branch 6,male,0,2003,8400,27.0,0,0,leaseback,54,6720,0.8,37.0702472856639,3.374,default,
336,region 5,branch 6,male,0,2001,7296,68.0,0,0,leaseback,54,4368,0.598684210526316,38.0099277054813,2.6710832771,default,
337,region 6,branch 6,male,0,2000,5760,56.0,1,0,leaseback,72,4320,0.75,37.4589398457303,2.6710832771,default,
338,region 5,branch 5,female,0,2008,7262,24.0,1,0,leaseback,90,6480,0.892267019167217,37.5874016548797,2.6710832771,default,
339,region 5,branch 5,male,1920,2006,4080,27.0,0,0,leaseback,54,2640,0.647058823529412,32.1087674978145,2.6710832771,default,
340,region 6,branch 5,male,4046,2004,12240,37.0,0,0,leaseback,90,9600,0.784313725490196,33.4125012277001,2.6710832771,default,
341,region 7,branch 7,male,0,1999,4080,28.0,0,0,leaseback,72,2400,0.588235294117647,29.7644372718038,2.6710832771,default,
342,region 9,branch 4,male,505,2006,13440,40.0,1,0,leaseback,90,15792,1.175,30.15283706384,2.6710832771,default,
343,region 6,branch 6,male,864,1999,4608,29.0,1,0,leaseback,90,1920,0.416666666666667,32.3833263576479,2.6710832771,default,
344,region 5,branch 5,male,374,2003,5376,37.0,0,0,leaseback,72,3600,0.669642857142857,33.3026143843865,2.6710832771,default,
345,region 5,branch 5,male,1200,2002,8640,36.0,0,0,leaseback,36,3360,0.388888888888889,35.413822256735,2.6710832771,default,
346,region 5,branch 5,male,0,1996,6720,35.0,0,0,leaseback,90,5760,0.857142857142857,33.2179102808162,2.6710832771,default,
347,region 8,branch 5,male,1440,1995,6240,34.0,1,0,leaseback,36,4800,0.769230769230769,30.9561014599164,2.6710832771,default,
348,region 6,branch 2,male,864,2004,14880,38.0,0,0,leasing,54,7200,0.483870967741935,34.009767900198,2.6710832771,default,
349,region 1,branch 2,male,2400,2012,20640,26.0,1,0,leaseback,90,9600,0.465116279069767,31.663113309128,2.6710832771,default,
350,region 5,branch 5,male,1200,1998,4320,36.0,0,0,leaseback,36,2160,0.5,33.7432349784624,2.6710832771,default,
351,region 5,branch 2,male,1200,2006,9120,70.0,0,0,leaseback,90,7200,0.789473684210526,31.9902486545584,2.6710832771,default,
352,region 6,branch 2,female,624,2009,27360,24.0,0,0,leaseback,90,19200,0.701754385964912,31.8820597380119,2.6710832771,default,
353,region 3,branch 6,male,720,2000,6240,37.0,0,0,leaseback,54,2880,0.461538461538462,33.3621817301446,2.6710832771,default,
354,region 5,branch 6,male,0,2009,16800,36.0,0,0,leaseback,126,12000,0.714285714285714,32.2037444075033,2.6710832771,default,
355,region 7,branch 7,male,1200,2006,10080,25.0,0,0,leaseback,90,4800,0.476190476190476,32.4666202794541,2.6710832771,default,
356,region 6,branch 6,male,816,1994,5760,32.0,1,0,leaseback,54,4560,0.791666666666667,30.0772029314813,2.6710832771,default,
357,region 8,branch 6,male,1680,2006,7200,24.0,0,0,leaseback,72,4800,0.666666666666667,33.2585800827925,2.6710832771,default,
358,region 1,branch 2,male,1440,2005,13440,39.0,0,0,leasing,108,10752,0.8,31.7351650778773,2.6710832771,default,
359,region 9,branch 4,male,816,2001,9120,29.0,0,0,leaseback,54,4800,0.526315789473684,32.6403943642424,2.6710832771,default,
360,region 5,branch 5,female,960,2006,8640,42.0,1,0,leaseback,90,7200,0.833333333333333,33.0039770617747,2.6710832771,default,
361,region 3,branch 6,male,1008,2006,18240,31.0,0,0,leaseback,90,5760,0.315789473684211,32.8942697541565,2.6710832771,default,
362,region 8,branch 5,male,1200,1999,7680,28.0,1,0,leaseback,36,6720,0.875,36.0090700987238,2.6710832771,default,
363,region 6,branch 2,male,1920,1999,5280,42.0,1,0,leaseback,180,4752,0.9,32.4687857143005,2.6710832771,default,
