client_gender,vehicle_production_year,age,had_car_loan,had_other_loans,loan_type,loan_initial_term,loan_to_value_ratio,annual_percentage_rate,monthly_interest_rate,region_region 1,region_region 10,region_region 11,region_region 12,region_region 2,region_region 3,region_region 4,region_region 5,region_region 6,region_region 7,region_region 8,region_region 9,branch_branch 2,branch_branch 3,branch_branch 4,branch_branch 5,branch_branch 6,branch_branch 7,default_status,log_income,log_vehical_value,log_loan_amount
1,2002,43.0,0,0,0,54,0.9,33.8593208794025,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.866933284461882,8.738735461363474,8.633374945705647
1,2004,32.0,1,0,0,54,0.8,29.6773662824718,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.269096283706261,9.392661928770137,9.169518377455928
0,2006,54.0,1,0,0,54,0.725,29.7350706887119,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,9.862665558015873,9.54108193388841
0,2006,31.0,0,0,0,54,0.8,34.036823451834,2.6710832771,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6.579251212010101,8.881836305004146,8.658692753689937
1,2003,33.0,0,0,0,54,0.441176470588235,33.2032645723598,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.272398392570047,9.700146628518098,8.881836305004146
1,2008,23.0,0,0,0,54,0.777777777777778,35.7522212425365,3.374,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.272398392570047,8.371010681238156,8.11969625295725
1,1999,36.0,0,0,0,54,0.8,37.4050715099757,3.374,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.579251212010101,7.965545573129992,7.742402021815782
1,1998,36.0,0,0,0,54,0.6,37.4805498034867,3.374,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.866933284461882,8.738735461363474,8.227909837597483
0,2004,34.0,0,0,0,54,0.75,36.2368267856372,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6.579251212010101,9.169518377455928,8.881836305004146
1,2012,39.0,0,0,0,54,0.416666666666667,36.1566545940077,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.272398392570047,9.574983485564092,8.699514748210191
1,2000,37.0,0,0,0,54,0.357142857142857,37.3910193011257,3.374,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,8.812843433517195,7.783224016336037
0,1999,57.0,0,0,0,54,0.833333333333333,37.0622932418998,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7.049254841255837,9.064157861798101,8.881836305004146
1,2007,29.0,0,0,0,54,0.266666666666667,38.4375152046906,3.374,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.817111159963204,8.881836305004146,7.560080465021827
1,2005,55.0,0,0,0,54,0.730769230769231,37.7759910232407,3.374,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.272398392570047,9.43188264192342,9.118225083068378
0,2013,45.0,0,0,0,54,0.793103448275862,37.4428227759188,3.374,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7.203405521083095,9.54108193388841,9.309280319831087
0,2007,32.0,0,0,0,54,0.772727272727273,36.0205814629117,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,9.264828557260252,9.006999447958153
0,2005,42.0,0,0,1,54,0.733333333333333,36.715441591214,3.374,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7.090076835776092,9.574983485564092,9.264828557260252
1,1996,60.0,0,0,0,54,0.75,37.746071136364,3.374,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.761572768804055,7.965545573129992,7.67786350067821
1,2010,28.0,1,0,0,54,0.793103448275862,37.9736108710539,3.374,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.090076835776092,9.54108193388841,9.309280319831087
1,1998,29.0,0,0,0,54,0.714285714285714,37.0136995393859,3.374,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7.560080465021827,8.812843433517195,8.476371196895983
1,2009,30.0,0,0,0,54,0.777777777777778,21.712310363457,2.5305,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7.560080465021827,9.980448593672257,9.72913416539135
1,2000,33.0,1,0,0,54,0.8,28.2159193417386,2.5305,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.090076835776092,9.006999447958153,8.783855896643942
1,2001,25.0,0,0,0,54,0.791666666666667,37.0388357843225,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.090076835776092,9.351839934249883,9.118225083068378
1,2001,35.0,1,0,0,54,0.291666666666667,29.512431119489,2.5305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.090076835776092,8.658692753689937,7.426549072397305
1,2004,30.0,0,0,0,54,0.564102564102564,37.0268483415311,3.374,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,9.837347750031583,9.264828557260252
1,2003,40.0,1,0,0,54,0.8,37.7750590452537,3.374,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6.22455842927536,9.351839934249883,9.128696382935672
1,2004,34.0,0,0,1,54,0.694444444444444,36.1932948372104,3.374,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7.177782416195197,9.757305042358047,9.392661928770137
1,1998,44.0,0,0,0,54,0.625,37.0764894685892,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6.866933284461882,8.253227645581772,7.783224016336037
1,2004,25.0,1,0,0,54,0.791666666666667,37.2315482238204,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,8.658692753689937,8.425077902508432
1,2004,30.0,0,0,1,54,0.483870967741935,36.6472562769158,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.560080465021827,9.607773308387083,8.881836305004146
1,2001,50.0,0,0,0,54,0.413793103448276,36.8128751623011,3.374,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7.426549072397305,8.847934753328465,7.965545573129992
1,2005,31.0,0,0,0,54,0.333333333333333,36.2505531714309,3.374,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,8.881836305004146,7.783224016336037
1,2005,37.0,0,0,0,54,0.5,36.2073876085092,3.374,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.272398392570047,9.064157861798101,8.371010681238156
1,2002,28.0,0,0,0,108,0.6,35.7550676596295,3.374,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.090076835776092,9.169518377455928,8.658692753689937
1,1997,29.0,0,0,0,54,0.470588235294118,37.4751362896366,3.374,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.662960480135946,9.006999447958153,8.253227645581772
0,2002,26.0,0,0,1,54,0.795918367346939,35.9070768596894,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,9.372459221452617,9.144200569471638
1,2016,26.0,0,0,0,54,0.515151515151515,36.6343008798073,3.374,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7.783224016336037,9.670293665368417,9.006999447958153
1,2001,37.0,0,0,0,108,0.695652173913043,35.8688792272656,3.374,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.508787170634276,8.616133139271142,8.253227645581772
1,2009,36.0,0,0,0,54,0.483333333333333,36.0825455118008,3.374,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.881836305004146,10.268130666124037,9.54108193388841
1,2008,35.0,0,0,1,54,0.774193548387097,37.5102148645922,3.374,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.866933284461882,8.914626127827137,8.658692753689937
1,2015,60.0,0,0,0,54,0.324675324675325,36.1932948372104,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.272398392570047,10.51759152575562,9.392661928770137
1,2003,37.0,0,0,0,54,0.555555555555556,36.2913189580516,3.374,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.579251212010101,9.064157861798101,8.476371196895983
1,2003,25.0,0,0,0,108,0.75,36.2674320472341,3.374,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,8.658692753689937,8.371010681238156
1,2006,42.0,0,0,1,54,0.5,37.1028336805779,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.67786350067821,9.264828557260252,8.571681376700306
1,1995,33.0,0,0,0,54,0.571428571428571,37.8995830942513,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7.965545573129992,8.812843433517195,8.253227645581772
1,2002,26.0,0,0,0,54,0.571428571428571,37.7715099082253,3.374,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6.579251212010101,9.72913416539135,9.169518377455928
1,1999,31.0,0,0,0,54,0.5,38.1353741645714,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.090076835776092,8.476371196895983,7.783224016336037
0,1996,69.0,0,0,0,54,0.588235294117647,35.8444268849852,3.374,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.575949103146316,8.313852267398207,7.783224016336037
0,2005,52.0,0,0,1,54,0.764705882352941,36.1516377292371,3.374,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7.272398392570047,9.006999447958153,8.738735461363474
1,1998,55.0,0,0,0,54,0.388888888888889,37.2201268257327,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6.841615476477592,8.371010681238156,7.426549072397305
1,2005,30.0,0,0,0,54,0.787878787878788,37.3939376898299,3.374,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.984716320118266,8.977146484808472,8.738735461363474
0,2000,27.0,0,0,0,54,0.6875,35.3684264623462,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6.866933284461882,8.946374826141717,8.571681376700306
1,2012,35.0,0,0,0,54,0.614035087719298,35.668861323914,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8.476371196895983,10.216837371736487,9.72913416539135
1,2002,29.0,0,0,0,54,0.791666666666667,35.8082651994398,3.374,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,9.351839934249883,9.118225083068378
1,2004,31.0,0,0,0,108,0.415094339622642,34.2609071931476,3.374,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,10.144078017454058,9.264828557260252
1,2007,31.0,0,0,0,54,0.666666666666667,36.4962762199259,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6.866933284461882,8.881836305004146,8.476371196895983
1,2001,46.0,0,0,0,54,0.625,37.0764894685892,3.374,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.090076835776092,8.253227645581772,7.783224016336037
1,2002,24.0,0,0,0,54,0.555555555555556,36.7645982430273,3.374,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.272398392570047,8.371010681238156,7.783224016336037
1,1998,36.0,0,0,0,54,0.571428571428571,36.2300713123331,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7.090076835776092,8.812843433517195,8.253227645581772
1,2013,34.0,0,0,0,108,0.545454545454545,35.4301876005969,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7.783224016336037,10.181119289134408,9.574983485564092
1,1998,50.0,0,0,0,108,0.791139240506329,36.1634874958868,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.272398392570047,8.933796043934858,8.699514748210191
1,2004,28.0,0,0,0,54,0.8,37.6173196754369,3.374,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.090076835776092,10.225571051705241,10.00242750039103
1,2005,33.0,0,0,0,108,0.5,35.9419715823681,3.374,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.54534966033442,9.574983485564092,8.881836305004146
1,2006,31.0,0,0,0,108,0.807692307692308,35.3113516698945,3.374,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7.67786350067821,9.43188264192342,9.21830854162536
1,2008,47.0,0,0,0,108,0.641025641025641,36.1662310992863,3.374,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7.67786350067821,10.530494930591528,10.085809109330082
1,1998,46.0,0,0,0,54,0.833333333333333,35.2039607417321,3.374,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.272398392570047,9.351839934249883,9.169518377455928
1,2006,29.0,0,0,1,54,0.740740740740741,35.884801037508,3.374,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6.794586580876499,8.776475789346321,8.476371196895983
0,2004,33.0,0,0,1,54,0.588235294117647,37.1180562487848,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6.643789733147672,9.006999447958153,8.476371196895983
0,2008,28.0,0,0,0,54,0.384615384615385,36.4962762199259,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6.579251212010101,9.43188264192342,8.476371196895983
1,2007,28.0,0,0,0,54,0.785714285714286,36.5841792771002,3.374,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.866933284461882,8.812843433517195,8.571681376700306
1,1992,32.0,0,0,0,54,0.571428571428571,35.4893910353065,3.374,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7.129297548929373,8.525161361065415,7.965545573129992
1,2004,34.0,0,0,0,54,0.78125,36.5442199766437,3.374,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.426549072397305,9.128696382935672,8.881836305004146
1,2008,64.0,0,0,0,54,0.729166666666667,36.773382767511,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7.090076835776092,8.435549202375727,8.11969625295725
1,1998,46.0,0,0,0,54,0.744582122642802,37.1180562487848,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7.305188215393037,8.77137018531062,8.476371196895983
1,2002,48.0,0,0,0,54,0.666666666666667,35.8242135485839,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7.462789157412448,8.658692753689937,8.253227645581772
1,1999,32.0,0,0,0,54,0.75,37.0437236109449,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6.866933284461882,9.351839934249883,9.064157861798101
1,2000,36.0,0,0,0,54,0.697674418604651,37.6515231836218,3.374,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.090076835776092,8.325548307161398,7.965545573129992
1,2006,49.0,0,0,0,54,0.4,36.7093622151043,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6.579251212010101,8.881836305004146,7.965545573129992
0,1994,40.0,0,0,0,54,0.782608695652174,37.1481580124843,3.374,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.480638923341991,9.309280319831087,9.064157861798101
1,2004,34.0,0,0,0,54,0.80952380952381,36.7375877421743,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7.090076835776092,9.21830854162536,9.006999447958153
1,1999,30.0,0,0,0,54,0.833333333333333,36.6472562769158,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6.625392368007956,9.064157861798101,8.881836305004146
1,2005,50.0,0,0,0,54,0.806451612903226,37.0177468410729,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7.272398392570047,9.607773308387083,9.392661928770137
0,2000,45.0,0,0,0,54,0.5,37.8413068027937,3.374,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.272398392570047,9.264828557260252,8.571681376700306
1,2008,38.0,0,0,0,54,0.833333333333333,35.1951483044149,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7.272398392570047,9.469622969906265,9.287301413112312
1,2001,38.0,0,0,0,54,0.416666666666667,36.1892666779342,3.374,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7.090076835776092,9.351839934249883,8.476371196895983
0,2005,38.0,0,0,0,54,0.207142857142857,34.6871128276858,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,11.115428526511241,9.54108193388841
1,1999,44.0,0,0,0,54,0.8125,36.6642052441541,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6.579251212010101,8.946374826141717,8.738735461363474
0,1996,54.0,0,0,0,54,0.625,36.909635147118,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6.579251212010101,8.946374826141717,8.476371196895983
1,2003,39.0,0,0,0,54,0.6,36.8541939681369,3.374,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.574983485564092,9.392661928770137,8.881836305004146
1,2008,23.0,0,1,0,54,0.483870967741935,33.8289582933177,2.6710832771,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.579251212010101,9.607773308387083,8.881836305004146
1,2001,46.0,0,1,0,54,0.346153846153846,35.6787702721055,3.374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.129297548929373,8.738735461363474,7.67786350067821
1,2011,31.0,0,0,0,54,0.223880597014925,35.6296543214748,3.374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.049254841255837,10.378478723292902,8.881836305004146
0,2002,49.0,0,0,0,54,0.576923076923077,37.2787209797036,3.374,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,8.738735461363474,8.1886891244442
1,1999,48.0,1,0,0,54,0.883333333333333,32.4576424281695,2.6710832771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.560080465021827,8.658692753689937,8.534640105019959
0,2006,61.0,1,0,0,54,0.8,29.3503270735548,2.5305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.090076835776092,9.169518377455928,8.946374826141717
1,1998,39.0,0,0,0,54,0.6,37.2298394151992,3.374,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,8.476371196895983,7.965545573129992
1,2001,25.0,0,0,0,54,0.3125,37.0764894685892,3.374,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.272398392570047,8.946374826141717,7.783224016336037
0,2011,28.0,0,0,0,54,0.454545454545455,35.6296543214748,3.374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,9.670293665368417,8.881836305004146
1,1998,53.0,0,0,0,54,0.259259259259259,37.4303553492436,3.374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,8.776475789346321,7.426549072397305
1,1997,23.0,0,0,0,108,0.646666666666667,36.4678816240486,3.374,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,8.881836305004146,8.445911989411274
1,2008,37.0,0,0,0,54,0.666666666666667,35.1840973008145,3.374,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,8.881836305004146,8.476371196895983
1,2002,30.0,0,0,0,54,0.344827586206897,37.6021883951375,3.374,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.866933284461882,8.847934753328465,7.783224016336037
0,2005,33.0,0,0,0,54,0.285714285714286,37.2298394151992,3.374,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,9.21830854162536,7.965545573129992
1,1997,27.0,0,0,0,54,0.578947368421053,36.2764433584618,3.374,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,9.118225083068378,8.571681376700306
1,2003,35.0,0,0,0,54,0.411764705882353,38.0371103855234,3.374,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,9.006999447958153,8.11969625295725
1,2008,29.0,1,1,0,90,0.557491289198606,30.3249160643521,2.6710832771,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,9.530683226667511,8.946374826141717
1,1996,62.0,0,1,0,90,0.25,32.2347470806349,2.6710832771,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,8.812843433517195,7.426549072397305
1,1998,24.0,0,1,0,90,0.818181818181818,32.8619138802004,2.6710832771,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,8.571681376700306,8.371010681238156
1,2004,35.0,1,1,0,90,0.611111111111111,29.1419317826443,2.5305,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8.253227645581772,9.757305042358047,9.264828557260252
1,2008,30.0,1,1,0,90,0.8,28.5076888823734,2.5305,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7.426549072397305,9.169518377455928,8.946374826141717
0,1999,30.0,0,1,1,90,0.833333333333333,35.2589818368162,3.374,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.950642552587727,9.064157861798101,8.881836305004146
1,2002,40.0,0,1,0,90,0.710526315789474,35.2673099917012,3.374,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,9.118225083068378,8.776475789346321
0,2006,38.0,0,1,0,90,0.8,36.8093853078073,3.374,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7.090076835776092,9.392661928770137,9.169518377455928
1,2005,27.0,0,1,0,90,0.72,36.3583580298577,3.374,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,9.392661928770137,9.064157861798101
1,2002,45.0,1,1,0,90,0.789473684210526,29.551303036246,2.5305,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.324489979348532,9.118225083068378,8.881836305004146
0,2013,31.0,0,0,0,90,0.232558139534884,36.4122650002205,3.374,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8.11969625295725,9.9349862195955,8.476371196895983
1,2006,41.0,1,0,0,90,0.757575757575758,29.8612801033983,2.5305,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8.11969625295725,9.670293665368417,9.392661928770137
1,2003,26.0,0,0,0,90,0.892857142857143,36.3880020936437,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.090076835776092,8.812843433517195,8.699514748210191
1,2012,39.0,1,0,1,90,0.797619047619048,36.7078239390664,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8.476371196895983,9.911455722185305,9.685331542732957
1,2003,59.0,0,0,0,90,0.787878787878788,36.3842650595963,3.374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.090076835776092,8.977146484808472,8.738735461363474
1,2011,25.0,0,0,0,90,0.692307692307692,36.4257720733806,3.374,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,8.738735461363474,8.371010681238156
0,2003,31.0,0,0,0,90,0.8,35.1087863973604,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.272398392570047,8.476371196895983,8.253227645581772
0,1997,24.0,0,0,0,90,0.666666666666667,35.1522206730249,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8.881836305004146,8.881836305004146,8.476371196895983
1,2004,48.0,0,0,0,90,0.6,36.1656213659573,3.374,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,9.169518377455928,8.658692753689937
0,1998,42.0,0,0,0,90,0.666666666666667,36.4122650002205,3.374,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7.783224016336037,8.881836305004146,8.476371196895983
0,2001,40.0,0,0,0,90,0.615384615384615,36.9019507420255,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6.068425588244111,8.738735461363474,8.253227645581772
0,1995,44.0,0,0,0,90,0.333333333333333,36.1406563961956,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5.950642552587727,8.658692753689937,7.560080465021827
1,2008,29.0,0,0,0,90,0.526315789473684,35.1522206730249,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7.301822342137932,9.118225083068378,8.476371196895983
1,2006,29.0,0,0,0,90,0.570847345040893,32.5831684077392,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,9.13227071655426,8.571681376700306
1,2002,31.0,0,0,0,90,0.786163522012579,32.0478219754469,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,9.186969385652942,8.946374826141717
1,1996,61.0,1,0,0,90,0.673076923076923,32.8984246508542,2.6710832771,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.129297548929373,8.515591910049263,8.11969625295725
1,1998,35.0,1,0,0,90,0.6875,29.8364106398921,2.6710832771,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.272398392570047,8.946374826141717,8.571681376700306
1,2011,36.0,0,0,0,90,0.444444444444444,32.2213229442679,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.579251212010101,9.980448593672257,9.169518377455928
1,2008,30.0,1,0,0,90,0.755555555555556,32.882980508345,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.090076835776092,9.064157861798101,8.783855896643942
1,1998,32.0,0,0,0,90,0.875,31.6866140952389,2.6710832771,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.910750787961936,8.946374826141717,8.812843433517195
1,2000,21.0,0,0,0,90,0.882352941176471,32.8108879005661,2.6710832771,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,9.006999447958153,8.881836305004146
0,2003,37.0,0,0,1,90,0.794871794871795,32.2641686167439,2.6710832771,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8.253227645581772,9.837347750031583,9.607773308387083
0,2005,46.0,1,0,0,90,0.833333333333333,29.1381206483071,2.6710832771,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.00669522683704,9.064157861798101,8.881836305004146
1,2005,30.0,1,0,0,90,0.8,30.266903853965,2.6710832771,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.272398392570047,9.169518377455928,8.946374826141717
1,2000,59.0,0,0,0,90,0.9,32.3870047690184,2.6710832771,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,8.738735461363474,8.633374945705647
1,2009,39.0,0,0,0,90,0.642857142857143,32.6065588790124,2.6710832771,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.371010681238156,9.50599061407714,9.064157861798101
